@RELATION DepthMaps 
@ATTRIBUTE dynamic_shape_context0 numeric
@ATTRIBUTE dynamic_shape_context1 numeric
@ATTRIBUTE dynamic_shape_context2 numeric
@ATTRIBUTE dynamic_shape_context3 numeric
@ATTRIBUTE dynamic_shape_context4 numeric
@ATTRIBUTE dynamic_shape_context5 numeric
@ATTRIBUTE dynamic_shape_context6 numeric
@ATTRIBUTE dynamic_shape_context7 numeric
@ATTRIBUTE dynamic_shape_context8 numeric
@ATTRIBUTE dynamic_shape_context9 numeric
@ATTRIBUTE dynamic_shape_context10 numeric
@ATTRIBUTE dynamic_shape_context11 numeric
@ATTRIBUTE dynamic_shape_context12 numeric
@ATTRIBUTE dynamic_shape_context13 numeric
@ATTRIBUTE dynamic_shape_context14 numeric
@ATTRIBUTE dynamic_shape_context15 numeric
@ATTRIBUTE dynamic_shape_context16 numeric
@ATTRIBUTE dynamic_shape_context17 numeric
@ATTRIBUTE dynamic_shape_context18 numeric
@ATTRIBUTE dynamic_shape_context19 numeric
@ATTRIBUTE dynamic_shape_context20 numeric
@ATTRIBUTE dynamic_shape_context21 numeric
@ATTRIBUTE dynamic_shape_context22 numeric
@ATTRIBUTE dynamic_shape_context23 numeric
@ATTRIBUTE dynamic_shape_context24 numeric
@ATTRIBUTE dynamic_shape_context25 numeric
@ATTRIBUTE dynamic_shape_context26 numeric
@ATTRIBUTE dynamic_shape_context27 numeric
@ATTRIBUTE dynamic_shape_context28 numeric
@ATTRIBUTE dynamic_shape_context29 numeric
@ATTRIBUTE dynamic_shape_context30 numeric
@ATTRIBUTE dynamic_shape_context31 numeric
@ATTRIBUTE dynamic_shape_context32 numeric
@ATTRIBUTE dynamic_shape_context33 numeric
@ATTRIBUTE dynamic_shape_context34 numeric
@ATTRIBUTE dynamic_shape_context35 numeric
@ATTRIBUTE dynamic_shape_context36 numeric
@ATTRIBUTE dynamic_shape_context37 numeric
@ATTRIBUTE dynamic_shape_context38 numeric
@ATTRIBUTE dynamic_shape_context39 numeric
@ATTRIBUTE dynamic_shape_context40 numeric
@ATTRIBUTE dynamic_shape_context41 numeric
@ATTRIBUTE dynamic_shape_context42 numeric
@ATTRIBUTE dynamic_shape_context43 numeric
@ATTRIBUTE dynamic_shape_context44 numeric
@ATTRIBUTE dynamic_shape_context45 numeric
@ATTRIBUTE dynamic_shape_context46 numeric
@ATTRIBUTE dynamic_shape_context47 numeric
@ATTRIBUTE dynamic_shape_context48 numeric
@ATTRIBUTE dynamic_shape_context49 numeric
@ATTRIBUTE class { A B C D E F G H I J K L M N O P Q R S T U V  } 

 @DATA 
-0.136006,-0.136006,-0.136006,-0.136006,-0.136006,-0.136006,-0.136006,-0.136006,-0.136006,-0.136006,-0.136006,-0.136006,-0.136006,-0.136006,-0.136006,-0.136006,-0.136006,-0.136006,-0.136006,-0.136006,-0.136006,-0.136006,-0.136006,-0.136006,-0.136006,-0.136006,-0.136006,-0.136006,-0.136006,-0.136006,-0.136006,-0.136006,-0.136006,-0.136006,-0.136006,-0.136006,-0.136006,-0.136006,-0.136006,-0.136006,-0.136006,-0.136006,-0.136006,-0.136006,-0.136006,-0.136006,-0.136006,-0.136006,-0.136006,-0.136006,L
-0.137139,-0.137139,-0.137139,-0.137139,-0.137139,-0.137139,-0.137139,-0.137139,-0.137139,-0.137139,-0.137139,-0.137139,-0.137139,-0.137139,-0.137139,-0.137139,-0.137139,-0.137139,-0.137139,-0.137139,-0.137139,-0.137139,-0.137139,-0.137139,-0.137139,-0.137139,-0.137139,-0.137139,-0.137139,-0.137139,-0.137139,-0.137139,-0.137139,-0.137139,-0.137139,-0.137139,-0.137139,-0.137139,-0.137139,-0.137139,-0.137139,-0.137139,-0.137139,-0.137139,-0.137139,-0.137139,-0.137139,-0.137139,-0.137139,-0.137139,L
-0.135643,-0.135643,-0.135643,-0.135643,-0.135643,-0.135643,-0.135643,-0.135643,-0.135643,-0.135643,-0.135643,-0.135643,-0.135643,-0.135643,-0.135643,-0.135643,-0.135643,-0.135643,-0.135643,-0.135643,-0.135643,-0.135643,-0.135643,-0.135643,-0.135643,-0.135643,-0.135643,-0.135643,-0.135643,-0.135643,-0.135643,-0.135643,-0.135643,-0.135643,-0.135643,-0.135643,-0.135643,-0.135643,-0.135643,-0.135643,-0.135643,-0.135643,-0.135643,-0.135643,-0.135643,-0.135643,-0.135643,-0.135643,-0.135643,-0.135643,L
-0.137678,-0.137678,-0.137678,-0.137678,-0.137678,-0.137678,-0.137678,-0.137678,-0.137678,-0.137678,-0.137678,-0.137678,-0.137678,-0.137678,-0.137678,-0.137678,-0.137678,-0.137678,-0.137678,-0.137678,-0.137678,-0.137678,-0.137678,-0.137678,-0.137678,-0.137678,-0.137678,-0.137678,-0.137678,-0.137678,-0.137678,-0.137678,-0.137678,-0.137678,-0.137678,-0.137678,-0.137678,-0.137678,-0.137678,-0.137678,-0.137678,-0.137678,-0.137678,-0.137678,-0.137678,-0.137678,-0.137678,-0.137678,-0.137678,-0.137678,L
-0.138174,-0.138174,-0.138174,-0.138174,-0.138174,-0.138174,-0.138174,-0.138174,-0.138174,-0.138174,-0.138174,-0.138174,-0.138174,-0.138174,-0.138174,-0.138174,-0.138174,-0.138174,-0.138174,-0.138174,-0.138174,-0.138174,-0.138174,-0.138174,-0.138174,-0.138174,-0.138174,-0.138174,-0.138174,-0.138174,-0.138174,-0.138174,-0.138174,-0.138174,-0.138174,-0.138174,-0.138174,-0.138174,-0.138174,-0.138174,-0.138174,-0.138174,-0.138174,-0.138174,-0.138174,-0.138174,-0.138174,-0.138174,-0.138174,-0.138174,L
-0.136724,-0.136724,-0.136724,-0.136724,-0.136724,-0.136724,-0.136724,-0.136724,-0.136724,-0.136724,-0.136724,-0.136724,-0.136724,-0.136724,-0.136724,-0.136724,-0.136724,-0.136724,-0.136724,-0.136724,-0.136724,-0.136724,-0.136724,-0.136724,-0.136724,-0.136724,-0.136724,-0.136724,-0.136724,-0.136724,-0.136724,-0.136724,-0.136724,-0.136724,-0.136724,-0.136724,-0.136724,-0.136724,-0.136724,-0.136724,-0.136724,-0.136724,-0.136724,-0.136724,-0.136724,-0.136724,-0.136724,-0.136724,-0.136724,-0.136724,L
-0.139055,-0.139055,-0.139055,-0.139055,-0.139055,-0.139055,-0.139055,-0.139055,-0.139055,-0.139055,-0.139055,-0.139055,-0.139055,-0.139055,-0.139055,-0.139055,-0.139055,-0.139055,-0.139055,-0.139055,-0.139055,-0.139055,-0.139055,-0.139055,-0.139055,-0.139055,-0.139055,-0.139055,-0.139055,-0.139055,-0.139055,-0.139055,-0.139055,-0.139055,-0.139055,-0.139055,-0.139055,-0.139055,-0.139055,-0.139055,-0.139055,-0.139055,-0.139055,-0.139055,-0.139055,-0.139055,-0.139055,-0.139055,-0.139055,-0.139055,L
-0.137894,-0.137894,-0.137894,-0.137894,-0.137894,-0.137894,-0.137894,-0.137894,-0.137894,-0.137894,-0.137894,-0.137894,-0.137894,-0.137894,-0.137894,-0.137894,-0.137894,-0.137894,-0.137894,-0.137894,-0.137894,-0.137894,-0.137894,-0.137894,-0.137894,-0.137894,-0.137894,-0.137894,-0.137894,-0.137894,-0.137894,-0.137894,-0.137894,-0.137894,-0.137894,-0.137894,-0.137894,-0.137894,-0.137894,-0.137894,-0.137894,-0.137894,-0.137894,-0.137894,-0.137894,-0.137894,-0.137894,-0.137894,-0.137894,-0.137894,L
-0.137805,-0.137805,-0.137805,-0.137805,-0.137805,-0.137805,-0.137805,-0.137805,-0.137805,-0.137805,-0.137805,-0.137805,-0.137805,-0.137805,-0.137805,-0.137805,-0.137805,-0.137805,-0.137805,-0.137805,-0.137805,-0.137805,-0.137805,-0.137805,-0.137805,-0.137805,-0.137805,-0.137805,-0.137805,-0.137805,-0.137805,-0.137805,-0.137805,-0.137805,-0.137805,-0.137805,-0.137805,-0.137805,-0.137805,-0.137805,-0.137805,-0.137805,-0.137805,-0.137805,-0.137805,-0.137805,-0.137805,-0.137805,-0.137805,-0.137805,L
-0.138512,-0.138512,-0.138512,-0.138512,-0.138512,-0.138512,-0.138512,-0.138512,-0.138512,-0.138512,-0.138512,-0.138512,-0.138512,-0.138512,-0.138512,-0.138512,-0.138512,-0.138512,-0.138512,-0.138512,-0.138512,-0.138512,-0.138512,-0.138512,-0.138512,-0.138512,-0.138512,-0.138512,-0.138512,-0.138512,-0.138512,-0.138512,-0.138512,-0.138512,-0.138512,-0.138512,-0.138512,-0.138512,-0.138512,-0.138512,-0.138512,-0.138512,-0.138512,-0.138512,-0.138512,-0.138512,-0.138512,-0.138512,-0.138512,-0.138512,L
-0.131148,-0.131148,-0.131148,-0.131148,-0.131148,-0.131148,-0.131148,-0.131148,-0.131148,-0.131148,-0.131148,-0.131148,-0.131148,-0.131148,-0.131148,-0.131148,-0.131148,-0.131148,-0.131148,-0.131148,-0.131148,-0.131148,-0.131148,-0.131148,-0.131148,-0.131148,-0.131148,-0.131148,-0.131148,-0.131148,-0.131148,-0.131148,-0.131148,-0.131148,-0.131148,-0.131148,-0.131148,-0.131148,-0.131148,-0.131148,-0.131148,-0.131148,-0.131148,-0.131148,-0.131148,-0.131148,-0.131148,-0.131148,-0.131148,-0.131148,M
-0.131635,-0.131635,-0.131635,-0.131635,-0.131635,-0.131635,-0.131635,-0.131635,-0.131635,-0.131635,-0.131635,-0.131635,-0.131635,-0.131635,-0.131635,-0.131635,-0.131635,-0.131635,-0.131635,-0.131635,-0.131635,-0.131635,-0.131635,-0.131635,-0.131635,-0.131635,-0.131635,-0.131635,-0.131635,-0.131635,-0.131635,-0.131635,-0.131635,-0.131635,-0.131635,-0.131635,-0.131635,-0.131635,-0.131635,-0.131635,-0.131635,-0.131635,-0.131635,-0.131635,-0.131635,-0.131635,-0.131635,-0.131635,-0.131635,-0.131635,M
-0.134494,-0.134494,-0.134494,-0.134494,-0.134494,-0.134494,-0.134494,-0.134494,-0.134494,-0.134494,-0.134494,-0.134494,-0.134494,-0.134494,-0.134494,-0.134494,-0.134494,-0.134494,-0.134494,-0.134494,-0.134494,-0.134494,-0.134494,-0.134494,-0.134494,-0.134494,-0.134494,-0.134494,-0.134494,-0.134494,-0.134494,-0.134494,-0.134494,-0.134494,-0.134494,-0.134494,-0.134494,-0.134494,-0.134494,-0.134494,-0.134494,-0.134494,-0.134494,-0.134494,-0.134494,-0.134494,-0.134494,-0.134494,-0.134494,-0.134494,M
-0.133950,-0.133950,-0.133950,-0.133950,-0.133950,-0.133950,-0.133950,-0.133950,-0.133950,-0.133950,-0.133950,-0.133950,-0.133950,-0.133950,-0.133950,-0.133950,-0.133950,-0.133950,-0.133950,-0.133950,-0.133950,-0.133950,-0.133950,-0.133950,-0.133950,-0.133950,-0.133950,-0.133950,-0.133950,-0.133950,-0.133950,-0.133950,-0.133950,-0.133950,-0.133950,-0.133950,-0.133950,-0.133950,-0.133950,-0.133950,-0.133950,-0.133950,-0.133950,-0.133950,-0.133950,-0.133950,-0.133950,-0.133950,-0.133950,-0.133950,M
-0.137321,-0.137321,-0.137321,-0.137321,-0.137321,-0.137321,-0.137321,-0.137321,-0.137321,-0.137321,-0.137321,-0.137321,-0.137321,-0.137321,-0.137321,-0.137321,-0.137321,-0.137321,-0.137321,-0.137321,-0.137321,-0.137321,-0.137321,-0.137321,-0.137321,-0.137321,-0.137321,-0.137321,-0.137321,-0.137321,-0.137321,-0.137321,-0.137321,-0.137321,-0.137321,-0.137321,-0.137321,-0.137321,-0.137321,-0.137321,-0.137321,-0.137321,-0.137321,-0.137321,-0.137321,-0.137321,-0.137321,-0.137321,-0.137321,-0.137321,M
-0.135893,-0.135893,-0.135893,-0.135893,-0.135893,-0.135893,-0.135893,-0.135893,-0.135893,-0.135893,-0.135893,-0.135893,-0.135893,-0.135893,-0.135893,-0.135893,-0.135893,-0.135893,-0.135893,-0.135893,-0.135893,-0.135893,-0.135893,-0.135893,-0.135893,-0.135893,-0.135893,-0.135893,-0.135893,-0.135893,-0.135893,-0.135893,-0.135893,-0.135893,-0.135893,-0.135893,-0.135893,-0.135893,-0.135893,-0.135893,-0.135893,-0.135893,-0.135893,-0.135893,-0.135893,-0.135893,-0.135893,-0.135893,-0.135893,-0.135893,M
-0.137170,-0.137170,-0.137170,-0.137170,-0.137170,-0.137170,-0.137170,-0.137170,-0.137170,-0.137170,-0.137170,-0.137170,-0.137170,-0.137170,-0.137170,-0.137170,-0.137170,-0.137170,-0.137170,-0.137170,-0.137170,-0.137170,-0.137170,-0.137170,-0.137170,-0.137170,-0.137170,-0.137170,-0.137170,-0.137170,-0.137170,-0.137170,-0.137170,-0.137170,-0.137170,-0.137170,-0.137170,-0.137170,-0.137170,-0.137170,-0.137170,-0.137170,-0.137170,-0.137170,-0.137170,-0.137170,-0.137170,-0.137170,-0.137170,-0.137170,M
-0.138153,-0.138153,-0.138153,-0.138153,-0.138153,-0.138153,-0.138153,-0.138153,-0.138153,-0.138153,-0.138153,-0.138153,-0.138153,-0.138153,-0.138153,-0.138153,-0.138153,-0.138153,-0.138153,-0.138153,-0.138153,-0.138153,-0.138153,-0.138153,-0.138153,-0.138153,-0.138153,-0.138153,-0.138153,-0.138153,-0.138153,-0.138153,-0.138153,-0.138153,-0.138153,-0.138153,-0.138153,-0.138153,-0.138153,-0.138153,-0.138153,-0.138153,-0.138153,-0.138153,-0.138153,-0.138153,-0.138153,-0.138153,-0.138153,-0.138153,M
-0.132309,-0.132309,-0.132309,-0.132309,-0.132309,-0.132309,-0.132309,-0.132309,-0.132309,-0.132309,-0.132309,-0.132309,-0.132309,-0.132309,-0.132309,-0.132309,-0.132309,-0.132309,-0.132309,-0.132309,-0.132309,-0.132309,-0.132309,-0.132309,-0.132309,-0.132309,-0.132309,-0.132309,-0.132309,-0.132309,-0.132309,-0.132309,-0.132309,-0.132309,-0.132309,-0.132309,-0.132309,-0.132309,-0.132309,-0.132309,-0.132309,-0.132309,-0.132309,-0.132309,-0.132309,-0.132309,-0.132309,-0.132309,-0.132309,-0.132309,M
-0.134380,-0.134380,-0.134380,-0.134380,-0.134380,-0.134380,-0.134380,-0.134380,-0.134380,-0.134380,-0.134380,-0.134380,-0.134380,-0.134380,-0.134380,-0.134380,-0.134380,-0.134380,-0.134380,-0.134380,-0.134380,-0.134380,-0.134380,-0.134380,-0.134380,-0.134380,-0.134380,-0.134380,-0.134380,-0.134380,-0.134380,-0.134380,-0.134380,-0.134380,-0.134380,-0.134380,-0.134380,-0.134380,-0.134380,-0.134380,-0.134380,-0.134380,-0.134380,-0.134380,-0.134380,-0.134380,-0.134380,-0.134380,-0.134380,-0.134380,M
-0.133575,-0.133575,-0.133575,-0.133575,-0.133575,-0.133575,-0.133575,-0.133575,-0.133575,-0.133575,-0.133575,-0.133575,-0.133575,-0.133575,-0.133575,-0.133575,-0.133575,-0.133575,-0.133575,-0.133575,-0.133575,-0.133575,-0.133575,-0.133575,-0.133575,-0.133575,-0.133575,-0.133575,-0.133575,-0.133575,-0.133575,-0.133575,-0.133575,-0.133575,-0.133575,-0.133575,-0.133575,-0.133575,-0.133575,-0.133575,-0.133575,-0.133575,-0.133575,-0.133575,-0.133575,-0.133575,-0.133575,-0.133575,-0.133575,-0.133575,M
-0.134632,-0.134632,-0.134632,-0.134632,-0.134632,-0.134632,-0.134632,-0.134632,-0.134632,-0.134632,-0.134632,-0.134632,-0.134632,-0.134632,-0.134632,-0.134632,-0.134632,-0.134632,-0.134632,-0.134632,-0.134632,-0.134632,-0.134632,-0.134632,-0.134632,-0.134632,-0.134632,-0.134632,-0.134632,-0.134632,-0.134632,-0.134632,-0.134632,-0.134632,-0.134632,-0.134632,-0.134632,-0.134632,-0.134632,-0.134632,-0.134632,-0.134632,-0.134632,-0.134632,-0.134632,-0.134632,-0.134632,-0.134632,-0.134632,-0.134632,M
-0.136734,-0.136734,-0.136734,-0.136734,-0.136734,-0.136734,-0.136734,-0.136734,-0.136734,-0.136734,-0.136734,-0.136734,-0.136734,-0.136734,-0.136734,-0.136734,-0.136734,-0.136734,-0.136734,-0.136734,-0.136734,-0.136734,-0.136734,-0.136734,-0.136734,-0.136734,-0.136734,-0.136734,-0.136734,-0.136734,-0.136734,-0.136734,-0.136734,-0.136734,-0.136734,-0.136734,-0.136734,-0.136734,-0.136734,-0.136734,-0.136734,-0.136734,-0.136734,-0.136734,-0.136734,-0.136734,-0.136734,-0.136734,-0.136734,-0.136734,M
-0.136363,-0.136363,-0.136363,-0.136363,-0.136363,-0.136363,-0.136363,-0.136363,-0.136363,-0.136363,-0.136363,-0.136363,-0.136363,-0.136363,-0.136363,-0.136363,-0.136363,-0.136363,-0.136363,-0.136363,-0.136363,-0.136363,-0.136363,-0.136363,-0.136363,-0.136363,-0.136363,-0.136363,-0.136363,-0.136363,-0.136363,-0.136363,-0.136363,-0.136363,-0.136363,-0.136363,-0.136363,-0.136363,-0.136363,-0.136363,-0.136363,-0.136363,-0.136363,-0.136363,-0.136363,-0.136363,-0.136363,-0.136363,-0.136363,-0.136363,M
-0.137239,-0.137239,-0.137239,-0.137239,-0.137239,-0.137239,-0.137239,-0.137239,-0.137239,-0.137239,-0.137239,-0.137239,-0.137239,-0.137239,-0.137239,-0.137239,-0.137239,-0.137239,-0.137239,-0.137239,-0.137239,-0.137239,-0.137239,-0.137239,-0.137239,-0.137239,-0.137239,-0.137239,-0.137239,-0.137239,-0.137239,-0.137239,-0.137239,-0.137239,-0.137239,-0.137239,-0.137239,-0.137239,-0.137239,-0.137239,-0.137239,-0.137239,-0.137239,-0.137239,-0.137239,-0.137239,-0.137239,-0.137239,-0.137239,-0.137239,M
-0.133478,-0.133478,-0.133478,-0.133478,-0.133478,-0.133478,-0.133478,-0.133478,-0.133478,-0.133478,-0.133478,-0.133478,-0.133478,-0.133478,-0.133478,-0.133478,-0.133478,-0.133478,-0.133478,-0.133478,-0.133478,-0.133478,-0.133478,-0.133478,-0.133478,-0.133478,-0.133478,-0.133478,-0.133478,-0.133478,-0.133478,-0.133478,-0.133478,-0.133478,-0.133478,-0.133478,-0.133478,-0.133478,-0.133478,-0.133478,-0.133478,-0.133478,-0.133478,-0.133478,-0.133478,-0.133478,-0.133478,-0.133478,-0.133478,-0.133478,M
-0.126919,-0.126919,-0.126919,-0.126919,-0.126919,-0.126919,-0.126919,-0.126919,-0.126919,-0.126919,-0.126919,-0.126919,-0.126919,-0.126919,-0.126919,-0.126919,-0.126919,-0.126919,-0.126919,-0.126919,-0.126919,-0.126919,-0.126919,-0.126919,-0.126919,-0.126919,-0.126919,-0.126919,-0.126919,-0.126919,-0.126919,-0.126919,-0.126919,-0.126919,-0.126919,-0.126919,-0.126919,-0.126919,-0.126919,-0.126919,-0.126919,-0.126919,-0.126919,-0.126919,-0.126919,-0.126919,-0.126919,-0.126919,-0.126919,-0.126919,M
-0.127846,-0.127846,-0.127846,-0.127846,-0.127846,-0.127846,-0.127846,-0.127846,-0.127846,-0.127846,-0.127846,-0.127846,-0.127846,-0.127846,-0.127846,-0.127846,-0.127846,-0.127846,-0.127846,-0.127846,-0.127846,-0.127846,-0.127846,-0.127846,-0.127846,-0.127846,-0.127846,-0.127846,-0.127846,-0.127846,-0.127846,-0.127846,-0.127846,-0.127846,-0.127846,-0.127846,-0.127846,-0.127846,-0.127846,-0.127846,-0.127846,-0.127846,-0.127846,-0.127846,-0.127846,-0.127846,-0.127846,-0.127846,-0.127846,-0.127846,M
-0.129627,-0.129627,-0.129627,-0.129627,-0.129627,-0.129627,-0.129627,-0.129627,-0.129627,-0.129627,-0.129627,-0.129627,-0.129627,-0.129627,-0.129627,-0.129627,-0.129627,-0.129627,-0.129627,-0.129627,-0.129627,-0.129627,-0.129627,-0.129627,-0.129627,-0.129627,-0.129627,-0.129627,-0.129627,-0.129627,-0.129627,-0.129627,-0.129627,-0.129627,-0.129627,-0.129627,-0.129627,-0.129627,-0.129627,-0.129627,-0.129627,-0.129627,-0.129627,-0.129627,-0.129627,-0.129627,-0.129627,-0.129627,-0.129627,-0.129627,M
-0.128434,-0.128434,-0.128434,-0.128434,-0.128434,-0.128434,-0.128434,-0.128434,-0.128434,-0.128434,-0.128434,-0.128434,-0.128434,-0.128434,-0.128434,-0.128434,-0.128434,-0.128434,-0.128434,-0.128434,-0.128434,-0.128434,-0.128434,-0.128434,-0.128434,-0.128434,-0.128434,-0.128434,-0.128434,-0.128434,-0.128434,-0.128434,-0.128434,-0.128434,-0.128434,-0.128434,-0.128434,-0.128434,-0.128434,-0.128434,-0.128434,-0.128434,-0.128434,-0.128434,-0.128434,-0.128434,-0.128434,-0.128434,-0.128434,-0.128434,M
-0.125977,-0.125977,-0.125977,-0.125977,-0.125977,-0.125977,-0.125977,-0.125977,-0.125977,-0.125977,-0.125977,-0.125977,-0.125977,-0.125977,-0.125977,-0.125977,-0.125977,-0.125977,-0.125977,-0.125977,-0.125977,-0.125977,-0.125977,-0.125977,-0.125977,-0.125977,-0.125977,-0.125977,-0.125977,-0.125977,-0.125977,-0.125977,-0.125977,-0.125977,-0.125977,-0.125977,-0.125977,-0.125977,-0.125977,-0.125977,-0.125977,-0.125977,-0.125977,-0.125977,-0.125977,-0.125977,-0.125977,-0.125977,-0.125977,-0.125977,M
-0.127213,-0.127213,-0.127213,-0.127213,-0.127213,-0.127213,-0.127213,-0.127213,-0.127213,-0.127213,-0.127213,-0.127213,-0.127213,-0.127213,-0.127213,-0.127213,-0.127213,-0.127213,-0.127213,-0.127213,-0.127213,-0.127213,-0.127213,-0.127213,-0.127213,-0.127213,-0.127213,-0.127213,-0.127213,-0.127213,-0.127213,-0.127213,-0.127213,-0.127213,-0.127213,-0.127213,-0.127213,-0.127213,-0.127213,-0.127213,-0.127213,-0.127213,-0.127213,-0.127213,-0.127213,-0.127213,-0.127213,-0.127213,-0.127213,-0.127213,M
-0.130259,-0.130259,-0.130259,-0.130259,-0.130259,-0.130259,-0.130259,-0.130259,-0.130259,-0.130259,-0.130259,-0.130259,-0.130259,-0.130259,-0.130259,-0.130259,-0.130259,-0.130259,-0.130259,-0.130259,-0.130259,-0.130259,-0.130259,-0.130259,-0.130259,-0.130259,-0.130259,-0.130259,-0.130259,-0.130259,-0.130259,-0.130259,-0.130259,-0.130259,-0.130259,-0.130259,-0.130259,-0.130259,-0.130259,-0.130259,-0.130259,-0.130259,-0.130259,-0.130259,-0.130259,-0.130259,-0.130259,-0.130259,-0.130259,-0.130259,M
-0.131644,-0.131644,-0.131644,-0.131644,-0.131644,-0.131644,-0.131644,-0.131644,-0.131644,-0.131644,-0.131644,-0.131644,-0.131644,-0.131644,-0.131644,-0.131644,-0.131644,-0.131644,-0.131644,-0.131644,-0.131644,-0.131644,-0.131644,-0.131644,-0.131644,-0.131644,-0.131644,-0.131644,-0.131644,-0.131644,-0.131644,-0.131644,-0.131644,-0.131644,-0.131644,-0.131644,-0.131644,-0.131644,-0.131644,-0.131644,-0.131644,-0.131644,-0.131644,-0.131644,-0.131644,-0.131644,-0.131644,-0.131644,-0.131644,-0.131644,M
-0.133217,-0.133217,-0.133217,-0.133217,-0.133217,-0.133217,-0.133217,-0.133217,-0.133217,-0.133217,-0.133217,-0.133217,-0.133217,-0.133217,-0.133217,-0.133217,-0.133217,-0.133217,-0.133217,-0.133217,-0.133217,-0.133217,-0.133217,-0.133217,-0.133217,-0.133217,-0.133217,-0.133217,-0.133217,-0.133217,-0.133217,-0.133217,-0.133217,-0.133217,-0.133217,-0.133217,-0.133217,-0.133217,-0.133217,-0.133217,-0.133217,-0.133217,-0.133217,-0.133217,-0.133217,-0.133217,-0.133217,-0.133217,-0.133217,-0.133217,M
-0.129882,-0.129882,-0.129882,-0.129882,-0.129882,-0.129882,-0.129882,-0.129882,-0.129882,-0.129882,-0.129882,-0.129882,-0.129882,-0.129882,-0.129882,-0.129882,-0.129882,-0.129882,-0.129882,-0.129882,-0.129882,-0.129882,-0.129882,-0.129882,-0.129882,-0.129882,-0.129882,-0.129882,-0.129882,-0.129882,-0.129882,-0.129882,-0.129882,-0.129882,-0.129882,-0.129882,-0.129882,-0.129882,-0.129882,-0.129882,-0.129882,-0.129882,-0.129882,-0.129882,-0.129882,-0.129882,-0.129882,-0.129882,-0.129882,-0.129882,M
-0.136169,-0.136169,-0.136169,-0.136169,-0.136169,-0.136169,-0.136169,-0.136169,-0.136169,-0.136169,-0.136169,-0.136169,-0.136169,-0.136169,-0.136169,-0.136169,-0.136169,-0.136169,-0.136169,-0.136169,-0.136169,-0.136169,-0.136169,-0.136169,-0.136169,-0.136169,-0.136169,-0.136169,-0.136169,-0.136169,-0.136169,-0.136169,-0.136169,-0.136169,-0.136169,-0.136169,-0.136169,-0.136169,-0.136169,-0.136169,-0.136169,-0.136169,-0.136169,-0.136169,-0.136169,-0.136169,-0.136169,-0.136169,-0.136169,-0.136169,M
-0.135220,-0.135220,-0.135220,-0.135220,-0.135220,-0.135220,-0.135220,-0.135220,-0.135220,-0.135220,-0.135220,-0.135220,-0.135220,-0.135220,-0.135220,-0.135220,-0.135220,-0.135220,-0.135220,-0.135220,-0.135220,-0.135220,-0.135220,-0.135220,-0.135220,-0.135220,-0.135220,-0.135220,-0.135220,-0.135220,-0.135220,-0.135220,-0.135220,-0.135220,-0.135220,-0.135220,-0.135220,-0.135220,-0.135220,-0.135220,-0.135220,-0.135220,-0.135220,-0.135220,-0.135220,-0.135220,-0.135220,-0.135220,-0.135220,-0.135220,M
-0.134263,-0.134263,-0.134263,-0.134263,-0.134263,-0.134263,-0.134263,-0.134263,-0.134263,-0.134263,-0.134263,-0.134263,-0.134263,-0.134263,-0.134263,-0.134263,-0.134263,-0.134263,-0.134263,-0.134263,-0.134263,-0.134263,-0.134263,-0.134263,-0.134263,-0.134263,-0.134263,-0.134263,-0.134263,-0.134263,-0.134263,-0.134263,-0.134263,-0.134263,-0.134263,-0.134263,-0.134263,-0.134263,-0.134263,-0.134263,-0.134263,-0.134263,-0.134263,-0.134263,-0.134263,-0.134263,-0.134263,-0.134263,-0.134263,-0.134263,M
-0.133967,-0.133967,-0.133967,-0.133967,-0.133967,-0.133967,-0.133967,-0.133967,-0.133967,-0.133967,-0.133967,-0.133967,-0.133967,-0.133967,-0.133967,-0.133967,-0.133967,-0.133967,-0.133967,-0.133967,-0.133967,-0.133967,-0.133967,-0.133967,-0.133967,-0.133967,-0.133967,-0.133967,-0.133967,-0.133967,-0.133967,-0.133967,-0.133967,-0.133967,-0.133967,-0.133967,-0.133967,-0.133967,-0.133967,-0.133967,-0.133967,-0.133967,-0.133967,-0.133967,-0.133967,-0.133967,-0.133967,-0.133967,-0.133967,-0.133967,M
-0.129947,-0.129947,-0.129947,-0.129947,-0.129947,-0.129947,-0.129947,-0.129947,-0.129947,-0.129947,-0.129947,-0.129947,-0.129947,-0.129947,-0.129947,-0.129947,-0.129947,-0.129947,-0.129947,-0.129947,-0.129947,-0.129947,-0.129947,-0.129947,-0.129947,-0.129947,-0.129947,-0.129947,-0.129947,-0.129947,-0.129947,-0.129947,-0.129947,-0.129947,-0.129947,-0.129947,-0.129947,-0.129947,-0.129947,-0.129947,-0.129947,-0.129947,-0.129947,-0.129947,-0.129947,-0.129947,-0.129947,-0.129947,-0.129947,-0.129947,N
-0.133260,-0.133260,-0.133260,-0.133260,-0.133260,-0.133260,-0.133260,-0.133260,-0.133260,-0.133260,-0.133260,-0.133260,-0.133260,-0.133260,-0.133260,-0.133260,-0.133260,-0.133260,-0.133260,-0.133260,-0.133260,-0.133260,-0.133260,-0.133260,-0.133260,-0.133260,-0.133260,-0.133260,-0.133260,-0.133260,-0.133260,-0.133260,-0.133260,-0.133260,-0.133260,-0.133260,-0.133260,-0.133260,-0.133260,-0.133260,-0.133260,-0.133260,-0.133260,-0.133260,-0.133260,-0.133260,-0.133260,-0.133260,-0.133260,-0.133260,N
